Target	Label	Assoc	n	Rank	RankMax	Probability
eşya	umi	madde	2	8	42	0.019
eşya	umi	nesne	2	8	42	0.019
eşya	umi	obje	2	8	42	0.019
eşya	umi	takı	2	8	42	0.019
eşya	umi	telefon	2	8	42	0.019
eşya	umi	çanta	2	8	42	0.019
eşya	umi	özel	2	8	42	0.019
eşya	umi	Ayşe	1	9	32	0.01
eşya	umi	alet	1	9	32	0.01
eşya	umi	antika	1	9	32	0.01
eşya	umi	araç	1	9	32	0.01
eşya	umi	araç gereç	1	9	32	0.01
eşya	umi	ayakkabı	1	9	32	0.01
eşya	umi	bağlılık	1	9	32	0.01
eşya	umi	biblo	1	9	32	0.01
eşya	umi	ceket	1	9	32	0.01
eşya	umi	defter	1	9	32	0.01
eşya	umi	düzen	1	9	32	0.01
eşya	umi	evlilik	1	9	32	0.01
eşya	umi	gardırop	1	9	32	0.01
eşya	umi	gerekli	1	9	32	0.01
eşya	umi	kitap	1	9	32	0.01
eşya	umi	kitaplık	1	9	32	0.01
eşya	umi	kolaylaştırıcı	1	9	32	0.01
eşya	umi	kutu	1	9	32	0.01
eşya	umi	kırık	1	9	32	0.01
eşya	umi	kıyafet	1	9	32	0.01
eşya	umi	lamba	1	9	32	0.01
eşya	umi	makas	1	9	32	0.01
eşya	umi	malzeme	1	9	32	0.01
eşya	umi	materyal	1	9	32	0.01
eşya	umi	oyuncak	1	9	32	0.01
eşya	umi	sabit	1	9	32	0.01
eşya	umi	sahip	1	9	32	0.01
eşya	umi	sahiplenme	1	9	32	0.01
eşya	umi	sandık	1	9	32	0.01
eşya	umi	somut	1	9	32	0.01
eşya	umi	televizyon	1	9	32	0.01
eşya	umi	yatak	1	9	32	0.01
gelin	onl	damat	20	1	15	0.385
gelin	onl	beyaz	9	2	14	0.173
gelin	onl	duvak	6	3	13	0.115
gelin	onl	düğün	4	4	12	0.077
gelin	onl	gelinlik	2	5	11	0.038
gelin	onl	güvey	2	5	11	0.038
gelin	onl	acı	1	6	9	0.019
gelin	onl	bağlılık	1	6	9	0.019
gelin	onl	başlangıç	1	6	9	0.019
gelin	onl	beyaz elbise ( gelinlik )	1	6	9	0.019
gelin	onl	doğu	1	6	9	0.019
gelin	onl	evlilik	1	6	9	0.019
gelin	onl	gelenek	1	6	9	0.019
gelin	onl	gözyaşı	1	6	9	0.019
gelin	onl	sevinç	1	6	9	0.019
gelin	tem	damat	33	1	22	0.33
gelin	tem	gelinlik	16	2	21	0.16
gelin	tem	beyaz	9	3	20	0.09
gelin	tem	duvak	8	4	19	0.08
gelin	tem	düğün	7	5	18	0.07
gelin	tem	kaynana	6	6	17	0.06
gelin	tem	evlilik	3	7	16	0.03
gelin	tem	güzel	2	8	15	0.02
gelin	tem	mutluluk	2	8	15	0.02
gelin	tem	saflık	2	8	15	0.02
gelin	tem	dizi	1	9	12	0.01
gelin	tem	evlenmek	1	9	12	0.01
gelin	tem	genç	1	9	12	0.01
gelin	tem	güvey	1	9	12	0.01
gelin	tem	hayal	1	9	12	0.01
gelin	tem	hizmet	1	9	12	0.01
gelin	tem	kaçırma	1	9	12	0.01
gelin	tem	kibar	1	9	12	0.01
gelin	tem	kırmızı	1	9	12	0.01
gelin	tem	narin	1	9	12	0.01
gelin	tem	naz	1	9	12	0.01
gelin	tem	çiçek	1	9	12	0.01
gelin	umi	damat	48	1	19	0.457
gelin	umi	beyaz	19	2	18	0.181
gelin	umi	gelinlik	8	3	17	0.076
gelin	umi	duvak	6	4	16	0.057
gelin	umi	düğün	4	5	15	0.038
gelin	umi	kız	3	6	14	0.029
gelin	umi	görümce	2	7	13	0.019
gelin	umi	kader	2	7	13	0.019
gelin	umi	kadın	2	7	13	0.019
gelin	umi	mutluluk	2	7	13	0.019
gelin	umi	altın	1	8	9	0.01
gelin	umi	arabası	1	8	9	0.01
gelin	umi	at	1	8	9	0.01
gelin	umi	başlangıç	1	8	9	0.01
gelin	umi	evlilik	1	8	9	0.01
gelin	umi	gelmek	1	8	9	0.01
gelin	umi	güven	1	8	9	0.01
gelin	umi	güvey	1	8	9	0.01
gelin	umi	temiz sayfa	1	8	9	0.01
geçerlik	onl	?	7	1	34	0.135
geçerlik	onl	kabul	7	1	34	0.135
geçerlik	onl	süre	5	2	32	0.096
geçerlik	onl	geçerlilik	2	3	31	0.038
geçerlik	onl	geçmek	2	3	31	0.038
geçerlik	onl	başarı	1	4	29	0.019
geçerlik	onl	bilet	1	4	29	0.019
geçerlik	onl	geçersiz	1	4	29	0.019
geçerlik	onl	izin	1	4	29	0.019
geçerlik	onl	kabul edilebilir	1	4	29	0.019
geçerlik	onl	kalite	1	4	29	0.019
geçerlik	onl	kalıcı	1	4	29	0.019
geçerlik	onl	kanıt	1	4	29	0.019
geçerlik	onl	kullanım	1	4	29	0.019
geçerlik	onl	kullanışlı	1	4	29	0.019
geçerlik	onl	kural	1	4	29	0.019
geçerlik	onl	limit	1	4	29	0.019
geçerlik	onl	okul	1	4	29	0.019
geçerlik	onl	onay	1	4	29	0.019
geçerlik	onl	pasaport	1	4	29	0.019
geçerlik	onl	revaç	1	4	29	0.019
geçerlik	onl	sınav	1	4	29	0.019
geçerlik	onl	sınav kaydı	1	4	29	0.019
geçerlik	onl	sınıf	1	4	29	0.019
geçerlik	onl	tarih	1	4	29	0.019
geçerlik	onl	tedavül	1	4	29	0.019
geçerlik	onl	ucu açık	1	4	29	0.019
geçerlik	onl	uygun	1	4	29	0.019
geçerlik	onl	uygunluk	1	4	29	0.019
geçerlik	onl	valid	1	4	29	0.019
geçerlik	onl	yitirmek	1	4	29	0.019
geçerlik	onl	yürürlük	1	4	29	0.019
geçerlik	onl	ödev	1	4	29	0.019
geçerlik	onl	özerklik	1	4	29	0.019
geçerlik	tem	süre	16	1	60	0.16
geçerlik	tem	doğruluk	9	2	59	0.09
geçerlik	tem	not	6	3	58	0.06
geçerlik	tem	genel	5	4	57	0.05
geçerlik	tem	uygunluk	4	5	56	0.04
geçerlik	tem	zaman	3	6	55	0.03
geçerlik	tem	durum	2	7	54	0.02
geçerlik	tem	kart	2	7	54	0.02
geçerlik	tem	sınav	2	7	54	0.02
geçerlik	tem	belge	1	8	51	0.01
geçerlik	tem	cam	1	8	51	0.01
geçerlik	tem	deney	1	8	51	0.01
geçerlik	tem	ders	1	8	51	0.01
geçerlik	tem	diploma	1	8	51	0.01
geçerlik	tem	etiket	1	8	51	0.01
geçerlik	tem	eğitim	1	8	51	0.01
geçerlik	tem	gereksiz	1	8	51	0.01
geçerlik	tem	gerçek	1	8	51	0.01
geçerlik	tem	geçerli	1	8	51	0.01
geçerlik	tem	geçici	1	8	51	0.01
geçerlik	tem	geçiş	1	8	51	0.01
geçerlik	tem	giden	1	8	51	0.01
geçerlik	tem	görece	1	8	51	0.01
geçerlik	tem	güvenirlik	1	8	51	0.01
geçerlik	tem	hakikat	1	8	51	0.01
geçerlik	tem	iptal	1	8	51	0.01
geçerlik	tem	kabul	1	8	51	0.01
geçerlik	tem	kalite	1	8	51	0.01
geçerlik	tem	kalımlı	1	8	51	0.01
geçerlik	tem	kazanmak	1	8	51	0.01
geçerlik	tem	kesin	1	8	51	0.01
geçerlik	tem	kral	1	8	51	0.01
geçerlik	tem	kredi kartı	1	8	51	0.01
geçerlik	tem	kural	1	8	51	0.01
geçerlik	tem	kuram	1	8	51	0.01
geçerlik	tem	mantık	1	8	51	0.01
geçerlik	tem	matematik	1	8	51	0.01
geçerlik	tem	miat	1	8	51	0.01
geçerlik	tem	nesnel	1	8	51	0.01
geçerlik	tem	net	1	8	51	0.01
geçerlik	tem	onay	1	8	51	0.01
geçerlik	tem	para	1	8	51	0.01
geçerlik	tem	paso	1	8	51	0.01
geçerlik	tem	politika	1	8	51	0.01
geçerlik	tem	psikoloji	1	8	51	0.01
geçerlik	tem	ret	1	8	51	0.01
geçerlik	tem	sabıka	1	8	51	0.01
geçerlik	tem	sebep	1	8	51	0.01
geçerlik	tem	sorgulanabilir	1	8	51	0.01
geçerlik	tem	su	1	8	51	0.01
geçerlik	tem	sıradan	1	8	51	0.01
geçerlik	tem	teori	1	8	51	0.01
geçerlik	tem	tutarlık	1	8	51	0.01
geçerlik	tem	yalan	1	8	51	0.01
geçerlik	tem	yanlış	1	8	51	0.01
geçerlik	tem	yasa	1	8	51	0.01
geçerlik	tem	yasak	1	8	51	0.01
geçerlik	tem	yeter	1	8	51	0.01
geçerlik	tem	yürütme	1	8	51	0.01
geçerlik	tem	yüzyıl	1	8	51	0.01
geçerlik	umi	?	14	1	57	0.133
geçerlik	umi	süre	14	1	57	0.133
geçerlik	umi	kabul	7	2	55	0.067
geçerlik	umi	doğru	5	3	54	0.048
geçerlik	umi	doğruluk	5	3	54	0.048
geçerlik	umi	güvenirlik	3	4	52	0.029
geçerlik	umi	onay	3	4	52	0.029
geçerlik	umi	uygun	3	4	52	0.029
geçerlik	umi	belge	2	5	49	0.019
geçerlik	umi	izin	2	5	49	0.019
geçerlik	umi	anlaşma	1	6	47	0.01
geçerlik	umi	artı	1	6	47	0.01
geçerlik	umi	başarı	1	6	47	0.01
geçerlik	umi	devam	1	6	47	0.01
geçerlik	umi	devam eden	1	6	47	0.01
geçerlik	umi	dilekçe	1	6	47	0.01
geçerlik	umi	evrensel	1	6	47	0.01
geçerlik	umi	garantisiz	1	6	47	0.01
geçerlik	umi	geçirgen madde	1	6	47	0.01
geçerlik	umi	geçmez	1	6	47	0.01
geçerlik	umi	güvenilirlik	1	6	47	0.01
geçerlik	umi	hücre	1	6	47	0.01
geçerlik	umi	imza	1	6	47	0.01
geçerlik	umi	intihal	1	6	47	0.01
geçerlik	umi	kabul gören	1	6	47	0.01
geçerlik	umi	kalmayan	1	6	47	0.01
geçerlik	umi	kanun	1	6	47	0.01
geçerlik	umi	kağıt	1	6	47	0.01
geçerlik	umi	kesin	1	6	47	0.01
geçerlik	umi	kesinlik	1	6	47	0.01
geçerlik	umi	kullanılabilir	1	6	47	0.01
geçerlik	umi	kurtarmak	1	6	47	0.01
geçerlik	umi	kısıtlı	1	6	47	0.01
geçerlik	umi	limit	1	6	47	0.01
geçerlik	umi	meşruiyet	1	6	47	0.01
geçerlik	umi	müddet	1	6	47	0.01
geçerlik	umi	net	1	6	47	0.01
geçerlik	umi	not	1	6	47	0.01
geçerlik	umi	olasılık	1	6	47	0.01
geçerlik	umi	orijinal	1	6	47	0.01
geçerlik	umi	pozitif	1	6	47	0.01
geçerlik	umi	reel	1	6	47	0.01
geçerlik	umi	sayılır	1	6	47	0.01
geçerlik	umi	sebep	1	6	47	0.01
geçerlik	umi	sorunsuz	1	6	47	0.01
geçerlik	umi	süresiz	1	6	47	0.01
geçerlik	umi	süreç	1	6	47	0.01
geçerlik	umi	sınav	1	6	47	0.01
geçerlik	umi	sınır	1	6	47	0.01
geçerlik	umi	tutarlılık	1	6	47	0.01
geçerlik	umi	türeme	1	6	47	0.01
geçerlik	umi	uygulanabilirlik	1	6	47	0.01
geçerlik	umi	uygunluk	1	6	47	0.01
geçerlik	umi	yasa	1	6	47	0.01
geçerlik	umi	yeterlilik	1	6	47	0.01
geçerlik	umi	yürürlük	1	6	47	0.01
geçerlik	umi	yüzeysel	1	6	47	0.01
giysi	onl	elbise	13	1	20	0.25
giysi	onl	kıyafet	13	1	20	0.25
giysi	onl	moda	4	2	18	0.077
giysi	onl	alışveriş	3	3	17	0.058
giysi	onl	etek	3	3	17	0.058
giysi	onl	tarz	2	4	15	0.038
giysi	onl	bluz	1	5	14	0.019
giysi	onl	diyet	1	5	14	0.019
giysi	onl	et	1	5	14	0.019
giysi	onl	eşya	1	5	14	0.019
giysi	onl	gösteriş	1	5	14	0.019
giysi	onl	kadın	1	5	14	0.019
giysi	onl	kamuflaj	1	5	14	0.019
giysi	onl	kuşam	1	5	14	0.019
giysi	onl	kırmızı	1	5	14	0.019
giysi	onl	mavi	1	5	14	0.019
giysi	onl	mont	1	5	14	0.019
giysi	onl	naftalin	1	5	14	0.019
giysi	onl	siyah	1	5	14	0.019
giysi	onl	çanta	1	5	14	0.019
giysi	tem	elbise	22	1	35	0.22
giysi	tem	kıyafet	18	2	34	0.18
giysi	tem	pantolon	5	3	33	0.05
giysi	tem	alışveriş	4	4	32	0.04
giysi	tem	marka	4	4	32	0.04
giysi	tem	örtü	4	4	32	0.04
giysi	tem	dolap	3	5	29	0.03
giysi	tem	para	3	5	29	0.03
giysi	tem	ayakkabı	2	6	27	0.02
giysi	tem	gömlek	2	6	27	0.02
giysi	tem	kazak	2	6	27	0.02
giysi	tem	koruyucu	2	6	27	0.02
giysi	tem	kumaş	2	6	27	0.02
giysi	tem	mağaza	2	6	27	0.02
giysi	tem	soyunmak	2	6	27	0.02
giysi	tem	vücut	2	6	27	0.02
giysi	tem	çıplak	2	6	27	0.02
giysi	tem	şık	2	6	27	0.02
giysi	tem	bluz	1	7	17	0.01
giysi	tem	ceket	1	7	17	0.01
giysi	tem	etek	1	7	17	0.01
giysi	tem	giyinme	1	7	17	0.01
giysi	tem	güzel	1	7	17	0.01
giysi	tem	hanım	1	7	17	0.01
giysi	tem	hırka	1	7	17	0.01
giysi	tem	kalite	1	7	17	0.01
giysi	tem	kol	1	7	17	0.01
giysi	tem	kılık	1	7	17	0.01
giysi	tem	moda	1	7	17	0.01
giysi	tem	temiz	1	7	17	0.01
giysi	tem	tişört	1	7	17	0.01
giysi	tem	uyum	1	7	17	0.01
giysi	tem	yeşil	1	7	17	0.01
giysi	tem	özen	1	7	17	0.01
giysi	tem	üşümek	1	7	17	0.01
giysi	umi	elbise	23	1	38	0.219
giysi	umi	kıyafet	21	2	37	0.2
giysi	umi	etek	9	3	36	0.086
giysi	umi	alışveriş	5	4	35	0.048
giysi	umi	çıplaklık	4	5	34	0.038
giysi	umi	pantolon	3	6	33	0.029
giysi	umi	?	2	7	32	0.019
giysi	umi	dolap	2	7	32	0.019
giysi	umi	kumaş	2	7	32	0.019
giysi	umi	maske	2	7	32	0.019
giysi	umi	moda	2	7	32	0.019
giysi	umi	tişört	2	7	32	0.019
giysi	umi	çıplak	2	7	32	0.019
giysi	umi	örtü	2	7	32	0.019
giysi	umi	ayakkabı	1	8	24	0.01
giysi	umi	ceket	1	8	24	0.01
giysi	umi	eşya	1	8	24	0.01
giysi	umi	gardırop	1	8	24	0.01
giysi	umi	giyecek	1	8	24	0.01
giysi	umi	insan	1	8	24	0.01
giysi	umi	kalite	1	8	24	0.01
giysi	umi	kaplama	1	8	24	0.01
giysi	umi	karakter	1	8	24	0.01
giysi	umi	kazak	1	8	24	0.01
giysi	umi	koltuk	1	8	24	0.01
giysi	umi	koruyucu	1	8	24	0.01
giysi	umi	kırmızı	1	8	24	0.01
giysi	umi	maddiyat	1	8	24	0.01
giysi	umi	marka	1	8	24	0.01
giysi	umi	mont	1	8	24	0.01
giysi	umi	para	1	8	24	0.01
giysi	umi	siyah	1	8	24	0.01
giysi	umi	sweatshirt	1	8	24	0.01
giysi	umi	temiz	1	8	24	0.01
giysi	umi	zevk	1	8	24	0.01
giysi	umi	önemli	1	8	24	0.01
giysi	umi	örten	1	8	24	0.01
giysi	umi	üşümek	1	8	24	0.01
gülüş	onl	mutluluk	14	1	23	0.269
gülüş	onl	diş	6	2	22	0.115
gülüş	onl	gamze	5	3	21	0.096
gülüş	onl	kahkaha	4	4	20	0.077
gülüş	onl	aşk	2	5	19	0.038
gülüş	onl	güzellik	2	5	19	0.038
gülüş	onl	samimiyet	2	5	19	0.038
gülüş	onl	tebessüm	2	5	19	0.038
gülüş	onl	ağlayış	1	6	15	0.019
gülüş	onl	bakış	1	6	15	0.019
gülüş	onl	erime	1	6	15	0.019
gülüş	onl	gülmek	1	6	15	0.019
gülüş	onl	gülümseme	1	6	15	0.019
gülüş	onl	gümüş	1	6	15	0.019
gülüş	onl	hayat	1	6	15	0.019
gülüş	onl	hıçkırık	1	6	15	0.019
gülüş	onl	içtenlik	1	6	15	0.019
gülüş	onl	mutlu	1	6	15	0.019
gülüş	onl	sevgi	1	6	15	0.019
gülüş	onl	sırıtış	1	6	15	0.019
gülüş	onl	yakınlık	1	6	15	0.019
gülüş	onl	yüz	1	6	15	0.019
gülüş	onl	zarafet	1	6	15	0.019
gülüş	tem	diş	17	1	32	0.17
gülüş	tem	mutluluk	15	2	31	0.15
gülüş	tem	kahkaha	8	3	30	0.08
gülüş	tem	tebessüm	7	4	29	0.07
gülüş	tem	espri	6	5	28	0.06
gülüş	tem	gamze	6	5	28	0.06
gülüş	tem	neşe	5	6	26	0.05
gülüş	tem	güzellik	4	7	25	0.04
gülüş	tem	komik	3	8	24	0.03
gülüş	tem	sevinç	3	8	24	0.03
gülüş	tem	samimiyet	2	9	22	0.02
gülüş	tem	sevgi	2	9	22	0.02
gülüş	tem	surat	2	9	22	0.02
gülüş	tem	yanak	2	9	22	0.02
gülüş	tem	ağlama	1	10	18	0.01
gülüş	tem	ağız	1	10	18	0.01
gülüş	tem	bebek	1	10	18	0.01
gülüş	tem	cilve	1	10	18	0.01
gülüş	tem	dudak	1	10	18	0.01
gülüş	tem	eğlence	1	10	18	0.01
gülüş	tem	heyecan	1	10	18	0.01
gülüş	tem	karakter	1	10	18	0.01
gülüş	tem	kırışık	1	10	18	0.01
gülüş	tem	nezaket	1	10	18	0.01
gülüş	tem	sempati	1	10	18	0.01
gülüş	tem	sevgili	1	10	18	0.01
gülüş	tem	sıcaklık	1	10	18	0.01
gülüş	tem	uzak	1	10	18	0.01
gülüş	tem	yüz	1	10	18	0.01
gülüş	tem	zor	1	10	18	0.01
gülüş	tem	ılımlı	1	10	18	0.01
gülüş	tem	şirin	1	10	18	0.01
gülüş	umi	mutluluk	23	1	38	0.219
gülüş	umi	tebessüm	12	2	37	0.114
gülüş	umi	diş	10	3	36	0.095
gülüş	umi	samimiyet	7	4	35	0.067
gülüş	umi	kahkaha	5	5	34	0.048
gülüş	umi	gamze	4	6	33	0.038
gülüş	umi	güzel	3	7	32	0.029
gülüş	umi	komik	3	7	32	0.029
gülüş	umi	sevinç	3	7	32	0.029
gülüş	umi	kız	2	8	29	0.019
gülüş	umi	mimik	2	8	29	0.019
gülüş	umi	mutlu	2	8	29	0.019
gülüş	umi	neşe	2	8	29	0.019
gülüş	umi	sevgi	2	8	29	0.019
gülüş	umi	sıcaklık	2	8	29	0.019
gülüş	umi	?	1	9	23	0.01
gülüş	umi	ben	1	9	23	0.01
gülüş	umi	dudak	1	9	23	0.01
gülüş	umi	güzellik	1	9	23	0.01
gülüş	umi	huzur	1	9	23	0.01
gülüş	umi	hüzün	1	9	23	0.01
gülüş	umi	ifade	1	9	23	0.01
gülüş	umi	isyan	1	9	23	0.01
gülüş	umi	içtenlik	1	9	23	0.01
gülüş	umi	kadın	1	9	23	0.01
gülüş	umi	narin	1	9	23	0.01
gülüş	umi	samimi	1	9	23	0.01
gülüş	umi	sempati	1	9	23	0.01
gülüş	umi	sevimlilik	1	9	23	0.01
gülüş	umi	simge	1	9	23	0.01
gülüş	umi	surat	1	9	23	0.01
gülüş	umi	tatlı	1	9	23	0.01
gülüş	umi	tatlılık	1	9	23	0.01
gülüş	umi	umut	1	9	23	0.01
gülüş	umi	yasak	1	9	23	0.01
gülüş	umi	yüz	1	9	23	0.01
gülüş	umi	çehre	1	9	23	0.01
gülüş	umi	ışık	1	9	23	0.01
gıcırtı	onl	kapı	37	1	11	0.712
gıcırtı	onl	ses	6	2	10	0.115
gıcırtı	onl	Karadeniz	1	3	9	0.019
gıcırtı	onl	hafız	1	3	9	0.019
gıcırtı	onl	hırsız	1	3	9	0.019
gıcırtı	onl	irite	1	3	9	0.019
gıcırtı	onl	korku	1	3	9	0.019
gıcırtı	onl	oynamak	1	3	9	0.019
gıcırtı	onl	rahatsızlık	1	3	9	0.019
gıcırtı	onl	tıkırtı	1	3	9	0.019
gıcırtı	onl	yatak	1	3	9	0.019
gıcırtı	tem	kapı	58	1	17	0.58
gıcırtı	tem	ses	17	2	16	0.17
gıcırtı	tem	gürültü	5	3	15	0.05
gıcırtı	tem	rahatsızlık	4	4	14	0.04
gıcırtı	tem	sinir	2	5	13	0.02
gıcırtı	tem	tıkırtı	2	5	13	0.02
gıcırtı	tem	yatak	2	5	13	0.02
gıcırtı	tem	dolap	1	6	10	0.01
gıcırtı	tem	gıcık	1	6	10	0.01
gıcırtı	tem	huzursuzluk	1	6	10	0.01
gıcırtı	tem	hışırtı	1	6	10	0.01
gıcırtı	tem	korku	1	6	10	0.01
gıcırtı	tem	kulak	1	6	10	0.01
gıcırtı	tem	salıncak	1	6	10	0.01
gıcırtı	tem	sessizlik	1	6	10	0.01
gıcırtı	tem	sıkıntı	1	6	10	0.01
gıcırtı	tem	yağ	1	6	10	0.01
gıcırtı	umi	kapı	57	1	17	0.543
gıcırtı	umi	ses	27	2	16	0.257
gıcırtı	umi	gürültü	3	3	15	0.029
gıcırtı	umi	korku	3	3	15	0.029
gıcırtı	umi	rahatsız edici	2	4	13	0.019
gıcırtı	umi	tahta	2	4	13	0.019
gıcırtı	umi	diş	1	5	11	0.01
gıcırtı	umi	eski	1	5	11	0.01
gıcırtı	umi	kapı kolu	1	5	11	0.01
gıcırtı	umi	korkutucu	1	5	11	0.01
gıcırtı	umi	merdiven	1	5	11	0.01
gıcırtı	umi	oynamak	1	5	11	0.01
gıcırtı	umi	plastik	1	5	11	0.01
gıcırtı	umi	rahatsız ses	1	5	11	0.01
gıcırtı	umi	rahatsızlık	1	5	11	0.01
gıcırtı	umi	tavan	1	5	11	0.01
gıcırtı	umi	yansıma	1	5	11	0.01
hasar	onl	zarar	13	1	18	0.25
hasar	onl	araba	10	2	17	0.192
hasar	onl	kaza	9	3	16	0.173
hasar	onl	deprem	4	4	15	0.077
hasar	onl	morluk	2	5	14	0.038
hasar	onl	yara	2	5	14	0.038
hasar	onl	damage	1	6	12	0.019
hasar	onl	darbe	1	6	12	0.019
hasar	onl	ders	1	6	12	0.019
hasar	onl	ev	1	6	12	0.019
hasar	onl	geçicilik	1	6	12	0.019
hasar	onl	kalp	1	6	12	0.019
hasar	onl	kusur	1	6	12	0.019
hasar	onl	kırık	1	6	12	0.019
hasar	onl	para	1	6	12	0.019
hasar	onl	temel	1	6	12	0.019
hasar	onl	yıkıntı	1	6	12	0.019
hasar	onl	ziyan	1	6	12	0.019
hasar	tem	deprem	23	1	27	0.23
hasar	tem	zarar	22	2	26	0.22
hasar	tem	kaza	10	3	25	0.1
hasar	tem	ziyan	8	4	24	0.08
hasar	tem	yıkıntı	6	5	23	0.06
hasar	tem	kayıp	4	6	22	0.04
hasar	tem	araba	3	7	21	0.03
hasar	tem	tespit	3	7	21	0.03
hasar	tem	tahribat	2	8	19	0.02
hasar	tem	yıkım	2	8	19	0.02
hasar	tem	acı	1	9	17	0.01
hasar	tem	darp	1	9	17	0.01
hasar	tem	dolu	1	9	17	0.01
hasar	tem	duvar	1	9	17	0.01
hasar	tem	döküntü	1	9	17	0.01
hasar	tem	ekonomi	1	9	17	0.01
hasar	tem	ev	1	9	17	0.01
hasar	tem	görmek	1	9	17	0.01
hasar	tem	korku	1	9	17	0.01
hasar	tem	masraf	1	9	17	0.01
hasar	tem	para	1	9	17	0.01
hasar	tem	tahta	1	9	17	0.01
hasar	tem	tamirci	1	9	17	0.01
hasar	tem	tazmin	1	9	17	0.01
hasar	tem	yangın	1	9	17	0.01
hasar	tem	zayıf	1	9	17	0.01
hasar	tem	çatı	1	9	17	0.01
hasar	umi	kaza	21	1	37	0.2
hasar	umi	araba	20	2	36	0.19
hasar	umi	zarar	17	3	35	0.162
hasar	umi	yara	6	4	34	0.057
hasar	umi	darbe	3	5	33	0.029
hasar	umi	yıkım	3	5	33	0.029
hasar	umi	bozuk	2	6	31	0.019
hasar	umi	bozukluk	2	6	31	0.019
hasar	umi	kırık	2	6	31	0.019
hasar	umi	sorun	2	6	31	0.019
hasar	umi	?	1	7	27	0.01
hasar	umi	araç	1	7	27	0.01
hasar	umi	arıza	1	7	27	0.01
hasar	umi	beyin	1	7	27	0.01
hasar	umi	deprem	1	7	27	0.01
hasar	umi	eksper	1	7	27	0.01
hasar	umi	enkaz	1	7	27	0.01
hasar	umi	eski	1	7	27	0.01
hasar	umi	hastalık	1	7	27	0.01
hasar	umi	kalp	1	7	27	0.01
hasar	umi	kalıcı	1	7	27	0.01
hasar	umi	kasko	1	7	27	0.01
hasar	umi	kontrol	1	7	27	0.01
hasar	umi	kırk	1	7	27	0.01
hasar	umi	maddi	1	7	27	0.01
hasar	umi	onarım	1	7	27	0.01
hasar	umi	sigorta	1	7	27	0.01
hasar	umi	sıkıntı	1	7	27	0.01
hasar	umi	takıntı	1	7	27	0.01
hasar	umi	tamirci	1	7	27	0.01
hasar	umi	telafi	1	7	27	0.01
hasar	umi	tutanak	1	7	27	0.01
hasar	umi	yama	1	7	27	0.01
hasar	umi	yarık	1	7	27	0.01
hasar	umi	zedelenme	1	7	27	0.01
hasar	umi	ziyan	1	7	27	0.01
hasar	umi	çizik	1	7	27	0.01
hata	onl	yanlış	20	1	27	0.385
hata	onl	pişmanlık	3	2	26	0.058
hata	onl	ceza	2	3	25	0.038
hata	onl	kusur	2	3	25	0.038
hata	onl	sınav	2	3	25	0.038
hata	onl	özür	2	3	25	0.038
hata	onl	af	1	4	21	0.019
hata	onl	affedilmek	1	4	21	0.019
hata	onl	aşk	1	4	21	0.019
hata	onl	baba	1	4	21	0.019
hata	onl	belki	1	4	21	0.019
hata	onl	bilgisayar	1	4	21	0.019
hata	onl	denemek	1	4	21	0.019
hata	onl	ders	1	4	21	0.019
hata	onl	dikkat	1	4	21	0.019
hata	onl	doğru	1	4	21	0.019
hata	onl	error	1	4	21	0.019
hata	onl	insan	1	4	21	0.019
hata	onl	kabullenmek	1	4	21	0.019
hata	onl	müphem	1	4	21	0.019
hata	onl	sonuç	1	4	21	0.019
hata	onl	soru	1	4	21	0.019
hata	onl	sorun	1	4	21	0.019
hata	onl	tecrübe	1	4	21	0.019
hata	onl	tekrar	1	4	21	0.019
hata	onl	ölüm	1	4	21	0.019
hata	onl	öğrenmek	1	4	21	0.019
hata	tem	yanlış	29	1	44	0.29
hata	tem	düzeltme	6	2	43	0.06
hata	tem	ceza	4	3	42	0.04
hata	tem	pişmanlık	4	3	42	0.04
hata	tem	sınav	4	3	42	0.04
hata	tem	affetmek	3	4	39	0.03
hata	tem	doğru	3	4	39	0.03
hata	tem	hayat	3	4	39	0.03
hata	tem	öğrenme	3	4	39	0.03
hata	tem	af	2	5	35	0.02
hata	tem	affedilmez	2	5	35	0.02
hata	tem	ders	2	5	35	0.02
hata	tem	insan	2	5	35	0.02
hata	tem	kul	2	5	35	0.02
hata	tem	kusur	2	5	35	0.02
hata	tem	aksaklık	1	6	29	0.01
hata	tem	anlayış	1	6	29	0.01
hata	tem	ağır	1	6	29	0.01
hata	tem	bedel	1	6	29	0.01
hata	tem	bilgisayar	1	6	29	0.01
hata	tem	deneyim	1	6	29	0.01
hata	tem	dikkatsizlik	1	6	29	0.01
hata	tem	doğal	1	6	29	0.01
hata	tem	engel	1	6	29	0.01
hata	tem	gayret	1	6	29	0.01
hata	tem	gerekli	1	6	29	0.01
hata	tem	ihmal	1	6	29	0.01
hata	tem	ilişki	1	6	29	0.01
hata	tem	iyi	1	6	29	0.01
hata	tem	kabul	1	6	29	0.01
hata	tem	kamuflaj	1	6	29	0.01
hata	tem	kötü	1	6	29	0.01
hata	tem	kızarma	1	6	29	0.01
hata	tem	matematik	1	6	29	0.01
hata	tem	mükemmel	1	6	29	0.01
hata	tem	problem	1	6	29	0.01
hata	tem	puan	1	6	29	0.01
hata	tem	soru	1	6	29	0.01
hata	tem	sorun	1	6	29	0.01
hata	tem	tecrübe	1	6	29	0.01
hata	tem	telafi	1	6	29	0.01
